"Suite name","Test name","Test number","Lsl","Lsl","Lsl","Lsl","Lsl","Lsl_typ","Usl_typ","Usl","Usl","Usl","Usl","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"BRDG_SRCH_P08_PG_FuncVnom_st","XA_NA_BRDG_SRCH_P08_PG","2760","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"BRDG_SRCH_P09_PG_FuncVnom_st","XA_NA_BRDG_SRCH_P09_PG","2761","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"BRDG_SRCH_P10_PG_FuncVnom_st","XA_NA_BRDG_SRCH_P10_PG","2762","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"BSCAN_6_PG_FuncVnom_st","X_NA_BSCAN_6_PG","2763","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"BSCAN_B_PG_FuncVnom_st","X_NA_BSCAN_B_PG","2764","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"BSCAN_PG_FuncVnom_st","X_NA_BSCAN_PG","2765","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P00_PG_FuncVnom_st","XA_NA_CHAIN_P00_PG","2766","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P00_PG_1_FuncVnom_st","XA_NA_CHAIN_P00_PG_1","2767","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P00_PG_2_FuncVnom_st","XA_NA_CHAIN_P00_PG_2","2768","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P01_PG_FuncVnom_st","XA_NA_CHAIN_P01_PG","2769","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P01_PG_1_FuncVnom_st","XA_NA_CHAIN_P01_PG_1","2770","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P01_PG_2_FuncVnom_st","XA_NA_CHAIN_P01_PG_2","2771","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P01_PG_3_FuncVnom_st","XA_NA_CHAIN_P01_PG_3","2772","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P02_PG_FuncVnom_st","XA_NA_CHAIN_P02_PG","2773","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P02_PG_1_FuncVnom_st","XA_NA_CHAIN_P02_PG_1","2774","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P02_PG_2_FuncVnom_st","XA_NA_CHAIN_P02_PG_2","2775","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P02_PG_3_FuncVnom_st","XA_NA_CHAIN_P02_PG_3","2776","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P03_PG_FuncVnom_st","XA_NA_CHAIN_P03_PG","2777","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P03_PG_1_FuncVnom_st","XA_NA_CHAIN_P03_PG_1","2778","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P03_PG_2_FuncVnom_st","XA_NA_CHAIN_P03_PG_2","2779","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P03_PG_3_FuncVnom_st","XA_NA_CHAIN_P03_PG_3","2780","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P04_PG_FuncVnom_st","XA_NA_CHAIN_P04_PG","2781","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P04_PG_1_FuncVnom_st","XA_NA_CHAIN_P04_PG_1","2782","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P04_PG_2_FuncVnom_st","XA_NA_CHAIN_P04_PG_2","2783","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P04_PG_3_FuncVnom_st","XA_NA_CHAIN_P04_PG_3","2784","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P05_PG_FuncVnom_st","XA_NA_CHAIN_P05_PG","2785","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P05_PG_1_FuncVnom_st","XA_NA_CHAIN_P05_PG_1","2786","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P05_PG_2_FuncVnom_st","XA_NA_CHAIN_P05_PG_2","2787","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P05_PG_3_FuncVnom_st","XA_NA_CHAIN_P05_PG_3","2788","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P06_PG_FuncVnom_st","XA_NA_CHAIN_P06_PG","2789","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P06_PG_1_FuncVnom_st","XA_NA_CHAIN_P06_PG_1","2790","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P06_PG_2_FuncVnom_st","XA_NA_CHAIN_P06_PG_2","2791","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P06_PG_3_FuncVnom_st","XA_NA_CHAIN_P06_PG_3","2792","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P07_PG_FuncVnom_st","XA_NA_CHAIN_P07_PG","2793","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P07_PG_1_FuncVnom_st","XA_NA_CHAIN_P07_PG_1","2794","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P07_PG_2_FuncVnom_st","XA_NA_CHAIN_P07_PG_2","2795","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P07_PG_3_FuncVnom_st","XA_NA_CHAIN_P07_PG_3","2796","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P08_PG_FuncVnom_st","XA_NA_CHAIN_P08_PG","2797","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P08_PG_1_FuncVnom_st","XA_NA_CHAIN_P08_PG_1","2798","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P08_PG_2_FuncVnom_st","XA_NA_CHAIN_P08_PG_2","2799","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P08_PG_3_FuncVnom_st","XA_NA_CHAIN_P08_PG_3","2800","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P09_PG_FuncVnom_st","XA_NA_CHAIN_P09_PG","2801","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P09_PG_1_FuncVnom_st","XA_NA_CHAIN_P09_PG_1","2802","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P09_PG_2_FuncVnom_st","XA_NA_CHAIN_P09_PG_2","2803","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P09_PG_3_FuncVnom_st","XA_NA_CHAIN_P09_PG_3","2804","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P10_PG_FuncVnom_st","XA_NA_CHAIN_P10_PG","2805","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P10_PG_1_FuncVnom_st","XA_NA_CHAIN_P10_PG_1","2806","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P10_PG_2_FuncVnom_st","XA_NA_CHAIN_P10_PG_2","2807","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_P10_PG_3_FuncVnom_st","XA_NA_CHAIN_P10_PG_3","2808","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_DFTSS_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_DFTSS_PG","2809","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P00_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P00_PG","2810","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P01_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P01_PG","2811","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P02_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P02_PG","2812","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P03_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P03_PG","2813","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P04_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P04_PG","2814","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P05_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P05_PG","2815","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P06_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P06_PG","2816","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P07_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P07_PG","2817","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P08_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P08_PG","2818","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P09_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P09_PG","2819","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_P10_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_P10_PG","2820","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"CHAIN_SRCH_PWRSWT_PG_FuncVnom_st","XA_NA_CHAIN_SRCH_PWRSWT_PG","2821","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"FUNC_IDDQ_PG_FuncVnom_st","XA_NA_FUNC_IDDQ_PG","2822","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_ACPHY_DDR_BU_PG_FuncVnom_st","X_NA_LED_ACPHY_DDR_BU_PG","2823","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_ACPHY_DDR_PG_FuncVnom_st","X_NA_LED_ACPHY_DDR_PG","2824","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_AIF_PG_FuncVnom_st","X_NA_LED_AIF_PG","2825","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_ALLCORES_PG_FuncVnom_st","X_NA_LED_ALLCORES_PG","2826","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_ARM_PG_FuncVnom_st","X_NA_LED_ARM_PG","2827","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_ATDF_PG_FuncVnom_st","X_NA_LED_ATDF_PG","2828","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_BCP_PG_FuncVnom_st","X_NA_LED_BCP_PG","2829","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_BCR_PG_FuncVnom_st","X_NA_LED_BCR_PG","2830","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_BOOT_PG_FuncVnom_st","X_NA_LED_BOOT_PG","2831","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_DATPHY_DDR_PG_FuncVnom_st","X_NA_LED_DATPHY_DDR_PG","2832","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_DDR_PG_FuncVnom_st","X_NA_LED_DDR_PG","2833","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_EDMA_PG_FuncVnom_st","X_NA_LED_EDMA_PG","2834","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_EMIF_PG_FuncVnom_st","X_NA_LED_EMIF_PG","2835","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_FFTC_PG_FuncVnom_st","X_NA_LED_FFTC_PG","2836","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_GEM_PG_FuncVnom_st","X_NA_LED_GEM_PG","2837","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_GPIO_PG_FuncVnom_st","X_NA_LED_GPIO_PG","2838","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_I2C_PG_FuncVnom_st","X_NA_LED_I2C_PG","2839","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_INTC_PG_FuncVnom_st","X_NA_LED_INTC_PG","2840","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_MPU_PG_FuncVnom_st","X_NA_LED_MPU_PG","2841","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_MSMC_PG_FuncVnom_st","X_NA_LED_MSMC_PG","2842","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PA_PG_FuncVnom_st","X_NA_LED_PA_PG","2843","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PCIE_PG_FuncVnom_st","X_NA_LED_PCIE_PG","2844","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_AIF_PG_FuncVnom_st","X_NA_LED_PHY_AIF_PG","2845","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_AIF_PG_1_FuncVnom_st","X_NA_LED_PHY_AIF_PG_1","2846","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_PCIE_PG_FuncVnom_st","X_NA_LED_PHY_PCIE_PG","2847","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_PCIE_PG_1_FuncVnom_st","X_NA_LED_PHY_PCIE_PG_1","2848","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_SGMII_PG_FuncVnom_st","X_NA_LED_PHY_SGMII_PG","2849","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_SGMII_PG_1_FuncVnom_st","X_NA_LED_PHY_SGMII_PG_1","2850","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_SRIO_PG_FuncVnom_st","X_NA_LED_PHY_SRIO_PG","2851","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_SRIO_PG_1_FuncVnom_st","X_NA_LED_PHY_SRIO_PG_1","2852","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_USB_PG_FuncVnom_st","X_NA_LED_PHY_USB_PG","2853","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_USB_PG_1_FuncVnom_st","X_NA_LED_PHY_USB_PG_1","2854","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_VUSR_PG_FuncVnom_st","X_NA_LED_PHY_VUSR_PG","2855","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_VUSR_PG_1_FuncVnom_st","X_NA_LED_PHY_VUSR_PG_1","2856","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_XGE_PG_FuncVnom_st","X_NA_LED_PHY_XGE_PG","2857","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PHY_XGE_PG_1_FuncVnom_st","X_NA_LED_PHY_XGE_PG_1","2858","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PLLCTRL_PG_FuncVnom_st","X_NA_LED_PLLCTRL_PG","2859","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PSC_EFUSE_PG_FuncVnom_st","X_NA_LED_PSC_EFUSE_PG","2860","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_PSC_PG_FuncVnom_st","X_NA_LED_PSC_PG","2861","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_QMSS_PG_FuncVnom_st","X_NA_LED_QMSS_PG","2862","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_RAC_PG_FuncVnom_st","X_NA_LED_RAC_PG","2863","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_SEC_PG_FuncVnom_st","X_NA_LED_SEC_PG","2864","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
"LED_SGMII_PG_FuncVnom_st","X_NA_LED_SGMII_PG","2865","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","14","F_FUNC_SPEC","10","F_FUNC","bad","","",""
