"Suite name","Test name","Test number","Lsl","Lsl","Lsl","Lsl","Lsl","Lsl_typ","Usl_typ","Usl","Usl","Usl","Usl","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"BRDG_P09_PG_FuncVmaxMP_st","XA_KA_BRDG_P09_PG",323344,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_P09_PG_1_FuncVmaxMP_st","XA_KA_BRDG_P09_PG_1",323345,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_P10_PG_FuncVmaxMP_st","XA_KA_BRDG_P10_PG",323346,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P00_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P00_PG",323347,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P01_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P01_PG",323348,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P02_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P02_PG",323349,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P03_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P03_PG",323350,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P04_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P04_PG",323351,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P05_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P05_PG",323352,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P06_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P06_PG",323353,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P07_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P07_PG",323354,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P08_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P08_PG",323355,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P09_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P09_PG",323356,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P10_PG_FuncVmaxMP_st","XA_KA_BRDG_SRCH_P10_PG",323357,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BSCAN_6_PG_FuncVmaxMP_st","X_KA_BSCAN_6_PG",323358,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BSCAN_B_PG_FuncVmaxMP_st","X_KA_BSCAN_B_PG",323359,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BSCAN_PG_FuncVmaxMP_st","X_KA_BSCAN_PG",323360,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P00_PG_FuncVmaxMP_st","XA_KA_CHAIN_P00_PG",323361,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P00_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P00_PG_1",323362,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P00_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P00_PG_2",323363,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P01_PG_FuncVmaxMP_st","XA_KA_CHAIN_P01_PG",323364,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P01_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P01_PG_1",323365,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P01_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P01_PG_2",323366,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P01_PG_3_FuncVmaxMP_st","XA_KA_CHAIN_P01_PG_3",323367,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P02_PG_FuncVmaxMP_st","XA_KA_CHAIN_P02_PG",323368,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P02_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P02_PG_1",323369,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P02_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P02_PG_2",323370,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P02_PG_3_FuncVmaxMP_st","XA_KA_CHAIN_P02_PG_3",323371,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P03_PG_FuncVmaxMP_st","XA_KA_CHAIN_P03_PG",323372,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P03_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P03_PG_1",323373,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P03_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P03_PG_2",323374,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P03_PG_3_FuncVmaxMP_st","XA_KA_CHAIN_P03_PG_3",323375,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P04_PG_FuncVmaxMP_st","XA_KA_CHAIN_P04_PG",323376,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P04_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P04_PG_1",323377,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P04_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P04_PG_2",323378,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P04_PG_3_FuncVmaxMP_st","XA_KA_CHAIN_P04_PG_3",323379,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P05_PG_FuncVmaxMP_st","XA_KA_CHAIN_P05_PG",323380,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P05_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P05_PG_1",323381,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P05_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P05_PG_2",323382,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P05_PG_3_FuncVmaxMP_st","XA_KA_CHAIN_P05_PG_3",323383,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P06_PG_FuncVmaxMP_st","XA_KA_CHAIN_P06_PG",323384,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P06_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P06_PG_1",323385,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P06_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P06_PG_2",323386,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P06_PG_3_FuncVmaxMP_st","XA_KA_CHAIN_P06_PG_3",323387,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P07_PG_FuncVmaxMP_st","XA_KA_CHAIN_P07_PG",323388,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P07_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P07_PG_1",323389,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P07_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P07_PG_2",323390,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P07_PG_3_FuncVmaxMP_st","XA_KA_CHAIN_P07_PG_3",323391,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P08_PG_FuncVmaxMP_st","XA_KA_CHAIN_P08_PG",323392,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P08_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P08_PG_1",323393,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P08_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P08_PG_2",323394,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P08_PG_3_FuncVmaxMP_st","XA_KA_CHAIN_P08_PG_3",323395,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P09_PG_FuncVmaxMP_st","XA_KA_CHAIN_P09_PG",323396,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P09_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P09_PG_1",323397,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P09_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P09_PG_2",323398,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P09_PG_3_FuncVmaxMP_st","XA_KA_CHAIN_P09_PG_3",323399,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P10_PG_FuncVmaxMP_st","XA_KA_CHAIN_P10_PG",323400,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P10_PG_1_FuncVmaxMP_st","XA_KA_CHAIN_P10_PG_1",323401,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P10_PG_2_FuncVmaxMP_st","XA_KA_CHAIN_P10_PG_2",323402,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P10_PG_3_FuncVmaxMP_st","XA_KA_CHAIN_P10_PG_3",323403,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_DFTSS_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_DFTSS_PG",323404,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P00_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P00_PG",323405,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P01_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P01_PG",323406,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P02_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P02_PG",323407,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P03_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P03_PG",323408,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P04_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P04_PG",323409,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P05_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P05_PG",323410,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P06_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P06_PG",323411,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P07_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P07_PG",323412,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P08_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P08_PG",323413,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P09_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P09_PG",323414,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P10_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_P10_PG",323415,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_PWRSWT_PG_FuncVmaxMP_st","XA_KA_CHAIN_SRCH_PWRSWT_PG",323416,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"FUNC_IDDQ_PG_FuncVmaxMP_st","XA_KA_FUNC_IDDQ_PG",323417,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_ACPHY_DDR_BU_PG_FuncVmaxMP_st","X_KA_LED_ACPHY_DDR_BU_PG",323418,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_ACPHY_DDR_PG_FuncVmaxMP_st","X_KA_LED_ACPHY_DDR_PG",323419,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_AIF_PG_FuncVmaxMP_st","X_KA_LED_AIF_PG",323420,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_ALLCORES_PG_FuncVmaxMP_st","X_KA_LED_ALLCORES_PG",323421,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_ARM_PG_FuncVmaxMP_st","X_KA_LED_ARM_PG",323422,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_ATDF_PG_FuncVmaxMP_st","X_KA_LED_ATDF_PG",323423,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_BCP_PG_FuncVmaxMP_st","X_KA_LED_BCP_PG",323424,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_BCR_PG_FuncVmaxMP_st","X_KA_LED_BCR_PG",323425,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_BOOT_PG_FuncVmaxMP_st","X_KA_LED_BOOT_PG",323426,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_DATPHY_DDR_PG_FuncVmaxMP_st","X_KA_LED_DATPHY_DDR_PG",323427,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_DDR_PG_FuncVmaxMP_st","X_KA_LED_DDR_PG",323428,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_EDMA_PG_FuncVmaxMP_st","X_KA_LED_EDMA_PG",323429,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_EMIF_PG_FuncVmaxMP_st","X_KA_LED_EMIF_PG",323430,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_FFTC_PG_FuncVmaxMP_st","X_KA_LED_FFTC_PG",323431,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_GEM_PG_FuncVmaxMP_st","X_KA_LED_GEM_PG",323432,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_GPIO_PG_FuncVmaxMP_st","X_KA_LED_GPIO_PG",323433,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_I2C_PG_FuncVmaxMP_st","X_KA_LED_I2C_PG",323434,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_INTC_PG_FuncVmaxMP_st","X_KA_LED_INTC_PG",323435,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_MPU_PG_FuncVmaxMP_st","X_KA_LED_MPU_PG",323436,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_MSMC_PG_FuncVmaxMP_st","X_KA_LED_MSMC_PG",323437,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PA_PG_FuncVmaxMP_st","X_KA_LED_PA_PG",323438,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PCIE_PG_FuncVmaxMP_st","X_KA_LED_PCIE_PG",323439,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_AIF_PG_FuncVmaxMP_st","X_KA_LED_PHY_AIF_PG",323440,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_AIF_PG_1_FuncVmaxMP_st","X_KA_LED_PHY_AIF_PG_1",323441,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_PCIE_PG_FuncVmaxMP_st","X_KA_LED_PHY_PCIE_PG",323442,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_PCIE_PG_1_FuncVmaxMP_st","X_KA_LED_PHY_PCIE_PG_1",323443,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_SGMII_PG_FuncVmaxMP_st","X_KA_LED_PHY_SGMII_PG",323444,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_SGMII_PG_1_FuncVmaxMP_st","X_KA_LED_PHY_SGMII_PG_1",323445,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_SRIO_PG_FuncVmaxMP_st","X_KA_LED_PHY_SRIO_PG",323446,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_SRIO_PG_1_FuncVmaxMP_st","X_KA_LED_PHY_SRIO_PG_1",323447,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_USB_PG_FuncVmaxMP_st","X_KA_LED_PHY_USB_PG",323448,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_USB_PG_1_FuncVmaxMP_st","X_KA_LED_PHY_USB_PG_1",323449,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_VUSR_PG_FuncVmaxMP_st","X_KA_LED_PHY_VUSR_PG",323450,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_VUSR_PG_1_FuncVmaxMP_st","X_KA_LED_PHY_VUSR_PG_1",323451,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_XGE_PG_FuncVmaxMP_st","X_KA_LED_PHY_XGE_PG",323452,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_PHY_XGE_PG_1_FuncVmaxMP_st","X_KA_LED_PHY_XGE_PG_1",323453,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
