"Suite name","Test name","Test number","Lsl","Lsl","Lsl","Lsl","Lsl","Lsl_typ","Usl_typ","Usl","Usl","Usl","Usl","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_coresel2","2222602","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_coresel3","2222603","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_ddr3aclkn","2222604","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_ddr3aclkp","2222605","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_ddr3bclkn","2222606","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_ddr3bclkp","2222607","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_done","2222608","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu00","2222609","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu01","2222610","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu02","2222611","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu03","2222612","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu04","2222613","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu05","2222614","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu06","2222615","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu07","2222616","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu08","2222617","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu09","2222618","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu10","2222619","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu11","2222620","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu12","2222621","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu13","2222622","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu14","2222623","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu15","2222624","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu16","2222625","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu17","2222626","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_emu18","2222627","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio00","2222628","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio01","2222629","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio02","2222630","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio03","2222631","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio04","2222632","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio05","2222633","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio06","2222634","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio07","2222635","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio08","2222636","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio09","2222637","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio10","2222638","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio11","2222639","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio12","2222640","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio13","2222641","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio14","2222642","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio15","2222643","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio16","2222644","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_hout","2222645","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_lresetnmienz","2222646","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_lresetz","2222647","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_mcm0clkn","2222648","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_mcm0clkp","2222649","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_mcm1clkn","2222650","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_mcm1clkp","2222651","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_mdclk","2222652","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_mdio","2222653","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_nmiz","2222654","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_paclkn","2222655","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_paclkp","2222656","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_pass","2222657","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_pcieclkn","2222658","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_pcieclkp","2222659","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_plllock","2222660","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_porz","2222661","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_resetstatz","2222662","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_resetz","2222663","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_rp1clkn","2222664","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_rp1clkp","2222665","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_sriosgmiiclkn","2222666","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_sriosgmiiclkp","2222667","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_sysclkn","2222668","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_sysclkout","2222669","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_sysclkp","2222670","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_tck","2222671","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_tdi","2222672","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_tdo","2222673","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_tetrisclkn","2222674","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_tetrisclkp","2222675","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_timi0","2222676","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_timi1","2222677","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_timo0","2222678","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_timo1","2222679","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_tms","2222680","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_trstz","2222681","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_tsrefclkn","2222682","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_tsrefclkp","2222683","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_uart0cts","2222684","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_uart0rts","2222685","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_uart0rxd","2222686","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_uart0txd","2222687","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_usbclkm","2222688","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_usbclkp","2222689","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_xgmiiclkn","2222690","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_xgmiiclkp","2222691","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio17","2322692","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio18","2322693","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio19","2322694","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio20","2322695","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio21","2322696","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio22","2322697","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinOpensTestPerPin_st_nIForce","I_LB_OPEN_PINS_gpio23","2322698","-1.85","-1.85","-1.85","-1.85","-1.85","GE","LE","1","1","1","1","1","V","8","F_OS_OPEN","8","F_OS","bad","no","no",""
"PinShortsTestPerPin_st_nIForce","I_LB_SHRT_EVEN_altcoreclkn","2790002","-2","-2","-2","-2","-2","GE","LE","-0.1","-0.1","-0.1","-0.1","-0.1","V","10","F_OS_SHRT_PIN","8","F_OS","bad","no","no",""
"PinShortsTestPerPin_st_nIForce","I_LB_SHRT_EVEN_altcoreclkp","2790003","-2","-2","-2","-2","-2","GE","LE","-0.1","-0.1","-0.1","-0.1","-0.1","V","10","F_OS_SHRT_PIN","8","F_OS","bad","no","no",""
"PinShortsTestPerPin_st_nIForce","I_LB_SHRT_EVEN_bootcomplete","2790004","-2","-2","-2","-2","-2","GE","LE","-0.1","-0.1","-0.1","-0.1","-0.1","V","10","F_OS_SHRT_PIN","8","F_OS","bad","no","no",""
"PinShortsTestPerPin_st_nIForce","I_LB_SHRT_EVEN_coresel0","2790005","-2","-2","-2","-2","-2","GE","LE","-0.1","-0.1","-0.1","-0.1","-0.1","V","10","F_OS_SHRT_PIN","8","F_OS","bad","no","no",""
"PinShortsTestPerPin_st_nIForce","I_LB_SHRT_EVEN_coresel1","2790006","-2","-2","-2","-2","-2","GE","LE","-0.1","-0.1","-0.1","-0.1","-0.1","V","10","F_OS_SHRT_PIN","8","F_OS","bad","no","no",""
"PinShortsTestPerPin_st_nIForce","I_LB_SHRT_EVEN_coresel2","2790007","-2","-2","-2","-2","-2","GE","LE","-0.1","-0.1","-0.1","-0.1","-0.1","V","10","F_OS_SHRT_PIN","8","F_OS","bad","no","no",""
"PinShortsTestPerPin_st_nIForce","I_LB_SHRT_EVEN_coresel3","2790008","-2","-2","-2","-2","-2","GE","LE","-0.1","-0.1","-0.1","-0.1","-0.1","V","10","F_OS_SHRT_PIN","8","F_OS","bad","no","no",""
"PinShortsTestPerPin_st_nIForce","I_LB_SHRT_EVEN_ddr3aclkn","2790009","-2","-2","-2","-2","-2","GE","LE","-0.1","-0.1","-0.1","-0.1","-0.1","V","10","F_OS_SHRT_PIN","8","F_OS","bad","no","no",""
