"Suite name","Test name","Test number","Lsl","Lsl","Lsl","Lsl","Lsl","Lsl_typ","Usl_typ","Usl","Usl","Usl","Usl","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"BRDG_P07_PG_FuncVmin_st","XA_JB_BRDG_P07_PG",2004,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_P08_PG_FuncVmin_st","XA_JB_BRDG_P08_PG",2005,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_P09_PG_FuncVmin_st","XA_JB_BRDG_P09_PG",2006,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_P09_PG_1_FuncVmin_st","XA_JB_BRDG_P09_PG_1",2007,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_P10_PG_FuncVmin_st","XA_JB_BRDG_P10_PG",2008,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P00_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P00_PG",2009,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P01_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P01_PG",2010,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P02_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P02_PG",2011,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P03_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P03_PG",2012,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P04_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P04_PG",2013,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P05_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P05_PG",2014,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P06_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P06_PG",2015,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P07_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P07_PG",2016,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P08_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P08_PG",2017,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P09_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P09_PG",2018,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BRDG_SRCH_P10_PG_FuncVmin_st","XA_JB_BRDG_SRCH_P10_PG",2019,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BSCAN_6_PG_FuncVmin_st","X_JB_BSCAN_6_PG",2020,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BSCAN_B_PG_FuncVmin_st","X_JB_BSCAN_B_PG",2021,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"BSCAN_PG_FuncVmin_st","X_JB_BSCAN_PG",2022,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P00_PG_FuncVmin_st","XA_JB_CHAIN_P00_PG",2023,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P00_PG_1_FuncVmin_st","XA_JB_CHAIN_P00_PG_1",2024,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P00_PG_2_FuncVmin_st","XA_JB_CHAIN_P00_PG_2",2025,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P01_PG_FuncVmin_st","XA_JB_CHAIN_P01_PG",2026,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P01_PG_1_FuncVmin_st","XA_JB_CHAIN_P01_PG_1",2027,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P01_PG_2_FuncVmin_st","XA_JB_CHAIN_P01_PG_2",2028,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P01_PG_3_FuncVmin_st","XA_JB_CHAIN_P01_PG_3",2029,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P02_PG_FuncVmin_st","XA_JB_CHAIN_P02_PG",2030,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P02_PG_1_FuncVmin_st","XA_JB_CHAIN_P02_PG_1",2031,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P02_PG_2_FuncVmin_st","XA_JB_CHAIN_P02_PG_2",2032,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P02_PG_3_FuncVmin_st","XA_JB_CHAIN_P02_PG_3",2033,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P03_PG_FuncVmin_st","XA_JB_CHAIN_P03_PG",2034,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P03_PG_1_FuncVmin_st","XA_JB_CHAIN_P03_PG_1",2035,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P03_PG_2_FuncVmin_st","XA_JB_CHAIN_P03_PG_2",2036,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P03_PG_3_FuncVmin_st","XA_JB_CHAIN_P03_PG_3",2037,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P04_PG_FuncVmin_st","XA_JB_CHAIN_P04_PG",2038,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P04_PG_1_FuncVmin_st","XA_JB_CHAIN_P04_PG_1",2039,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P04_PG_2_FuncVmin_st","XA_JB_CHAIN_P04_PG_2",2040,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P04_PG_3_FuncVmin_st","XA_JB_CHAIN_P04_PG_3",2041,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P05_PG_FuncVmin_st","XA_JB_CHAIN_P05_PG",2042,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P05_PG_1_FuncVmin_st","XA_JB_CHAIN_P05_PG_1",2043,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P05_PG_2_FuncVmin_st","XA_JB_CHAIN_P05_PG_2",2044,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P05_PG_3_FuncVmin_st","XA_JB_CHAIN_P05_PG_3",2045,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P06_PG_FuncVmin_st","XA_JB_CHAIN_P06_PG",2046,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P06_PG_1_FuncVmin_st","XA_JB_CHAIN_P06_PG_1",2047,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P06_PG_2_FuncVmin_st","XA_JB_CHAIN_P06_PG_2",2048,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P06_PG_3_FuncVmin_st","XA_JB_CHAIN_P06_PG_3",2049,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P07_PG_FuncVmin_st","XA_JB_CHAIN_P07_PG",2050,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P07_PG_1_FuncVmin_st","XA_JB_CHAIN_P07_PG_1",2051,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P07_PG_2_FuncVmin_st","XA_JB_CHAIN_P07_PG_2",2052,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P07_PG_3_FuncVmin_st","XA_JB_CHAIN_P07_PG_3",2053,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P08_PG_FuncVmin_st","XA_JB_CHAIN_P08_PG",2054,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P08_PG_1_FuncVmin_st","XA_JB_CHAIN_P08_PG_1",2055,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P08_PG_2_FuncVmin_st","XA_JB_CHAIN_P08_PG_2",2056,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P08_PG_3_FuncVmin_st","XA_JB_CHAIN_P08_PG_3",2057,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P09_PG_FuncVmin_st","XA_JB_CHAIN_P09_PG",2058,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P09_PG_1_FuncVmin_st","XA_JB_CHAIN_P09_PG_1",2059,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P09_PG_2_FuncVmin_st","XA_JB_CHAIN_P09_PG_2",2060,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P09_PG_3_FuncVmin_st","XA_JB_CHAIN_P09_PG_3",2061,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P10_PG_FuncVmin_st","XA_JB_CHAIN_P10_PG",2062,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P10_PG_1_FuncVmin_st","XA_JB_CHAIN_P10_PG_1",2063,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P10_PG_2_FuncVmin_st","XA_JB_CHAIN_P10_PG_2",2064,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_P10_PG_3_FuncVmin_st","XA_JB_CHAIN_P10_PG_3",2065,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_DFTSS_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_DFTSS_PG",2066,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P00_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P00_PG",2067,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P01_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P01_PG",2068,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P02_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P02_PG",2069,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P03_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P03_PG",2070,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P04_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P04_PG",2071,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P05_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P05_PG",2072,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P06_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P06_PG",2073,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P07_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P07_PG",2074,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P08_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P08_PG",2075,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P09_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P09_PG",2076,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_P10_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_P10_PG",2077,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"CHAIN_SRCH_PWRSWT_PG_FuncVmin_st","XA_JB_CHAIN_SRCH_PWRSWT_PG",2078,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"FUNC_IDDQ_PG_FuncVmin_st","XA_JB_FUNC_IDDQ_PG",2079,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_FULCHP_PG_FuncVmin_st","XA_JB_SAF_FULCHP_PG",2080,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P00_PG_FuncVmin_st","XA_JB_SAF_P00_PG",2081,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P01_PG_FuncVmin_st","XA_JB_SAF_P01_PG",2082,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P02_PG_FuncVmin_st","XA_JB_SAF_P02_PG",2083,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P03_PG_FuncVmin_st","XA_JB_SAF_P03_PG",2084,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P04_PG_FuncVmin_st","XA_JB_SAF_P04_PG",2085,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P05_PG_FuncVmin_st","XA_JB_SAF_P05_PG",2086,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P06_PG_FuncVmin_st","XA_JB_SAF_P06_PG",2087,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P07_PG_FuncVmin_st","XA_JB_SAF_P07_PG",2088,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P08_PG_FuncVmin_st","XA_JB_SAF_P08_PG",2089,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P09_PG_FuncVmin_st","XA_JB_SAF_P09_PG",2090,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_P10_PG_FuncVmin_st","XA_JB_SAF_P10_PG",2091,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_PWRSWT_PG_FuncVmin_st","XA_JB_SAF_PWRSWT_PG",2092,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_DFTSS_PG_FuncVmin_st","XA_JB_SAF_SRCH_DFTSS_PG",2093,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_FULCHP_PG_FuncVmin_st","XA_JB_SAF_SRCH_FULCHP_PG",2094,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P00_PG_FuncVmin_st","XA_JB_SAF_SRCH_P00_PG",2095,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P01_PG_FuncVmin_st","XA_JB_SAF_SRCH_P01_PG",2096,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P02_PG_FuncVmin_st","XA_JB_SAF_SRCH_P02_PG",2097,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P03_PG_FuncVmin_st","XA_JB_SAF_SRCH_P03_PG",2098,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P04_PG_FuncVmin_st","XA_JB_SAF_SRCH_P04_PG",2099,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P05_PG_FuncVmin_st","XA_JB_SAF_SRCH_P05_PG",2100,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P06_PG_FuncVmin_st","XA_JB_SAF_SRCH_P06_PG",2101,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P07_PG_FuncVmin_st","XA_JB_SAF_SRCH_P07_PG",2102,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P08_PG_FuncVmin_st","XA_JB_SAF_SRCH_P08_PG",2103,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P09_PG_FuncVmin_st","XA_JB_SAF_SRCH_P09_PG",2104,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_P10_PG_FuncVmin_st","XA_JB_SAF_SRCH_P10_PG",2105,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"SAF_SRCH_PWRSWT_PG_FuncVmin_st","XA_JB_SAF_SRCH_PWRSWT_PG",2106,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
"LED_OTHERS_10_PG_AtSpeedVmin_st","X_MA_LED_OTHERS_10_PG",2107,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",14,"F_FUNC_SPEC",10,"F_FUNC","bad",,,
