"Suite name","Test name","Test number","Lsl","Lsl_typ","Usl_typ","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
LED_NSS_AtSpeedVminOD_st,X_TA_LED_NSS,299,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_OSR_AtSpeedVminOD_st,X_TA_LED_OSR,300,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_PCIE_AtSpeedVminOD_st,X_TA_LED_PCIE,301,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_PLLCTRL_AtSpeedVminOD_st,X_TA_LED_PLLCTRL,302,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_PSC_AtSpeedVminOD_st,X_TA_LED_PSC,303,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_QMGR_AtSpeedVminOD_st,X_TA_LED_QMGR,304,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_RAC_AtSpeedVminOD_st,X_TA_LED_RAC,305,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_SEC_CTL_AtSpeedVminOD_st,X_TA_LED_SEC_CTL,306,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_SEMAPHORE_AtSpeedVminOD_st,X_TA_LED_SEMAPHORE,307,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_SMARTREFLEX_AtSpeedVminOD_st,X_TA_LED_SMARTREFLEX,308,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_SPI_AtSpeedVminOD_st,X_TA_LED_SPI,309,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_TAC_AtSpeedVminOD_st,X_TA_LED_TAC,310,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_TCP_AtSpeedVminOD_st,X_TA_LED_TCP,311,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_TETRIS_AtSpeedVminOD_st,X_TA_LED_TETRIS,312,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_TIMER_AtSpeedVminOD_st,X_TA_LED_TIMER,313,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_TRACER_AtSpeedVminOD_st,X_TA_LED_TRACER,314,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_UART_AtSpeedVminOD_st,X_TA_LED_UART,315,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_USB_AtSpeedVminOD_st,X_TA_LED_USB,316,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_USIM_AtSpeedVminOD_st,X_TA_LED_USIM,317,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
LED_VCP_AtSpeedVminOD_st,X_TA_LED_VCP,318,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_CHIP_AtSpeedVminOD_st,XM_TA_PB_PLL_CHIP,319,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_DFE_AtSpeedVminOD_st,XM_TA_PB_PLL_DFE,320,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_GEM_AtSpeedVminOD_st,XM_TA_PB_PLL_GEM,321,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_MSMC_AtSpeedVminOD_st,XM_TA_PB_PLL_MSMC,322,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_NSS_AtSpeedVminOD_st,XM_TA_PB_PLL_NSS,323,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_ROM_AtSpeedVminOD_st,XM_TA_PB_PLL_ROM,324,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_TETRIS_AtSpeedVminOD_st,XM_TA_PB_PLL_TETRIS,325,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_VSKEW_AtSpeedVminOD_st,XM_TA_PB_PLL_VSKEW,326,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_VSKEW_1_AtSpeedVminOD_st,XM_TA_PB_PLL_VSKEW_1,327,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_VSKEW_2_AtSpeedVminOD_st,XM_TA_PB_PLL_VSKEW_2,328,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PB_PLL_VSKEW_3_AtSpeedVminOD_st,XM_TA_PB_PLL_VSKEW_3,329,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PHY_DRFE0_AtSpeedVminOD_st,X_TA_PHY_DRFE0,330,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PHY_DRFE1_AtSpeedVminOD_st,X_TA_PHY_DRFE1,331,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PHY_PCIE_AtSpeedVminOD_st,X_TA_PHY_PCIE,332,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PHY_SGMII_AtSpeedVminOD_st,X_TA_PHY_SGMII,333,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
PHY_USB_AtSpeedVminOD_st,X_TA_PHY_USB,334,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_COV_AtSpeedVminOD_st,XT_TA_TRANS_COV,335,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_COV_1_AtSpeedVminOD_st,XT_TA_TRANS_COV_1,336,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_CPU1_AtSpeedVminOD_st,XT_TA_TRANS_CPU1,337,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_FULCHIP_AtSpeedVminOD_st,XT_TA_TRANS_FULCHIP,338,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P01_AtSpeedVminOD_st,XT_TA_TRANS_P01,339,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P01_1_AtSpeedVminOD_st,XT_TA_TRANS_P01_1,340,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P02_AtSpeedVminOD_st,XT_TA_TRANS_P02,341,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P02_1_AtSpeedVminOD_st,XT_TA_TRANS_P02_1,342,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P03_AtSpeedVminOD_st,XT_TA_TRANS_P03,343,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P03_1_AtSpeedVminOD_st,XT_TA_TRANS_P03_1,344,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P04_AtSpeedVminOD_st,XT_TA_TRANS_P04,345,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P04_1_AtSpeedVminOD_st,XT_TA_TRANS_P04_1,346,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P05_AtSpeedVminOD_st,XT_TA_TRANS_P05,347,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P05_1_AtSpeedVminOD_st,XT_TA_TRANS_P05_1,348,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P06_AtSpeedVminOD_st,XT_TA_TRANS_P06,349,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P07_AtSpeedVminOD_st,XT_TA_TRANS_P07,350,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P07_1_AtSpeedVminOD_st,XT_TA_TRANS_P07_1,351,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P08_AtSpeedVminOD_st,XT_TA_TRANS_P08,352,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P08_1_AtSpeedVminOD_st,XT_TA_TRANS_P08_1,353,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P09_AtSpeedVminOD_st,XT_TA_TRANS_P09,354,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P09_1_AtSpeedVminOD_st,XT_TA_TRANS_P09_1,355,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_P10_AtSpeedVminOD_st,XT_TA_TRANS_P10,356,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_Q04_AtSpeedVminOD_st,XT_TA_TRANS_Q04,357,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_Q04_1_AtSpeedVminOD_st,XT_TA_TRANS_Q04_1,358,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_Q06_AtSpeedVminOD_st,XT_TA_TRANS_Q06,359,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_Q07_AtSpeedVminOD_st,XT_TA_TRANS_Q07,360,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_Q07_1_AtSpeedVminOD_st,XT_TA_TRANS_Q07_1,361,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
TRANS_Q09_AtSpeedVminOD_st,XT_TA_TRANS_Q09,362,1,GE,LE,1,Bool,13,F_FUNC_SPEC,19,F_FUNC_SPEC,bad,,,
